* Measurement data measured by REW V5.20.13
* Source: Frequency Response Averaged data
* Format: Averaged data produced from the rms magnitudes of QCY G1 R, QCY G1 R, QCY G1 R
* Dated: 03-Feb-2023 13:47:07
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: QCY G1 R
* Smoothing: 1/12 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)
20.299999	70.039
20.600000	70.053
20.900000	70.091
21.200001	70.143
21.400000	70.180
21.799999	70.250
22.000000	70.284
22.400000	70.350
22.700001	70.396
23.000000	70.439
23.299999	70.477
23.600000	70.509
24.000000	70.547
24.299999	70.572
24.700001	70.609
25.000000	70.642
25.400000	70.693
25.799999	70.750
26.200001	70.807
26.500000	70.847
26.900000	70.890
27.200001	70.915
27.600000	70.939
28.000000	70.956
28.500000	70.975
29.000000	70.997
29.500000	71.027
30.000000	71.063
30.400000	71.092
30.700001	71.112
31.100000	71.136
31.500000	71.153
32.000000	71.168
32.500000	71.178
33.000000	71.190
33.500000	71.208
34.000000	71.230
34.500000	71.256
35.000000	71.279
35.500000	71.298
36.000000	71.310
36.500000	71.320
37.000000	71.331
37.500000	71.346
38.200001	71.371
38.700001	71.387
39.500000	71.398
40.000000	71.397
40.599998	71.395
41.200001	71.396
41.799999	71.402
42.500000	71.415
43.099998	71.431
43.700001	71.445
44.400002	71.457
45.000000	71.463
45.500000	71.467
46.200001	71.476
46.799999	71.485
47.500000	71.494
48.200001	71.497
48.700001	71.495
49.400002	71.486
50.000000	71.474
50.799999	71.454
51.500000	71.438
52.200001	71.422
53.000000	71.404
53.799999	71.386
54.500000	71.371
55.200001	71.357
56.000000	71.339
57.000000	71.313
58.000000	71.281
59.000000	71.247
60.000000	71.211
60.799999	71.182
61.500000	71.155
62.200001	71.126
63.000000	71.090
64.000000	71.042
65.000000	70.993
66.000000	70.945
67.000000	70.899
68.000000	70.851
69.000000	70.800
70.000000	70.746
71.000000	70.689
72.000000	70.630
73.000000	70.570
74.000000	70.510
75.000000	70.450
76.199997	70.377
77.500000	70.296
78.800003	70.215
80.000000	70.141
81.199997	70.066
82.500000	69.984
83.800003	69.904
85.000000	69.831
86.199997	69.758
87.500000	69.676
88.500000	69.610
90.000000	69.511
91.199997	69.432
92.500000	69.346
93.800003	69.258
95.000000	69.177
96.199997	69.095
97.500000	69.008
98.800003	68.923
100.000000	68.848
101.500000	68.757
103.000000	68.666
104.400002	68.580
106.000000	68.481
107.500000	68.390
109.000000	68.299
110.599998	68.202
112.000000	68.117
113.800003	68.009
115.000000	67.937
117.199997	67.807
118.000000	67.759
120.599998	67.601
122.000000	67.515
124.099998	67.388
125.000000	67.334
126.500000	67.246
128.000000	67.157
131.500000	66.947
132.000000	66.917
134.000000	66.799
136.000000	66.685
138.000000	66.572
140.000000	66.460
143.000000	66.293
145.000000	66.184
147.500000	66.050
150.000000	65.915
152.500000	65.779
155.000000	65.640
157.500000	65.501
160.000000	65.365
162.500000	65.230
165.000000	65.096
167.500000	64.961
170.000000	64.822
172.500000	64.679
175.000000	64.531
177.500000	64.380
180.000000	64.228
182.500000	64.080
185.000000	63.936
187.500000	63.794
190.000000	63.656
192.500000	63.521
195.000000	63.389
197.500000	63.261
200.000000	63.136
203.000000	62.988
206.000000	62.841
209.000000	62.699
212.000000	62.563
214.000000	62.475
218.000000	62.304
220.000000	62.221
224.000000	62.064
227.000000	61.954
230.000000	61.849
233.000000	61.750
236.000000	61.656
240.000000	61.539
243.000000	61.455
247.000000	61.349
250.000000	61.275
254.000000	61.186
258.000000	61.108
262.000000	61.040
265.000000	60.995
269.000000	60.944
272.000000	60.910
276.000000	60.870
280.000000	60.834
285.000000	60.792
290.000000	60.756
295.000000	60.726
300.000000	60.704
304.000000	60.689
307.000000	60.679
311.000000	60.664
315.000000	60.649
320.000000	60.632
325.000000	60.618
330.000000	60.605
335.000000	60.591
340.000000	60.575
345.000000	60.554
350.000000	60.531
355.000000	60.507
360.000000	60.486
365.000000	60.470
370.000000	60.458
375.000000	60.447
382.000000	60.427
387.000000	60.412
395.000000	60.390
400.000000	60.379
406.000000	60.368
412.000000	60.357
418.000000	60.344
425.000000	60.326
431.000000	60.310
437.000000	60.290
444.000000	60.264
450.000000	60.243
455.000000	60.229
462.000000	60.214
468.000000	60.204
475.000000	60.193
482.000000	60.184
487.000000	60.177
494.000000	60.168
500.000000	60.160
508.000000	60.150
515.000000	60.143
522.000000	60.138
530.000000	60.131
538.000000	60.123
545.000000	60.115
552.000000	60.109
560.000000	60.102
570.000000	60.093
580.000000	60.084
590.000000	60.074
600.000000	60.063
608.000000	60.055
615.000000	60.049
622.000000	60.045
